Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2022,11,23,10:38:08,19.4263,-155.3835,2.1,2,"15 km W of Volcano, Hawaii",1669199888
2022,11,23,10:38:06,58.2042,-155.1353,-2.1,0.3,"81 km NNW of Karluk, Alaska",1669199886
2022,11,23,10:33:49,38.8437,-122.8287,1.5,1.2,"10km WNW of Cobb, CA",1669199629
2022,11,23,10:32:05,34.4898,-118.083,10.5,0.5,"3km ESE of Vincent, CA",1669199525
2022,11,23,10:29:28,17.985,-67.0005,10.6,2.5,"Puerto Rico region",1669199368
2022,11,23,10:21:37,19.193,-155.4493,34.3,1.8,"3 km ESE of P?hala, Hawaii",1669198897
2022,11,23,10:02:05,-22.6365,71.2417,10,4.9,"Mid-Indian Ridge",1669197725
2022,11,23,09:59:28,33.0885,-116.0365,8.6,0.9,"11km SE of Ocotillo Wells, CA",1669197568
2022,11,23,09:48:37,58.2541,-155.1125,1.2,0.8,"85 km NNW of Karluk, Alaska",1669196917
2022,11,23,09:28:37,38.8212,-122.7867,2.2,0.2,"6km W of Cobb, CA",1669195717
2022,11,23,09:28:06,31.6211,-104.5174,7.7,2.2,"62 km SSW of Whites City, New Mexico",1669195686
2022,11,23,09:26:40,60.3649,-152.1353,86.1,1.6,"43 km NW of Ninilchik, Alaska",1669195600
2022,11,23,09:23:27,63.9716,-149.6425,14.3,1.6,"26 km WSW of Ferry, Alaska",1669195407
2022,11,23,09:22:56,61.8969,-150.8903,55.8,1.6,"28 km ESE of Skwentna, Alaska",1669195376
2022,11,23,09:21:55,-21.9129,-63.7412,528.3,4.4,"13 km NNW of Yacuiba, Bolivia",1669195315
2022,11,23,09:21:29,58.2487,-155.1395,4,0.2,"85 km NNW of Karluk, Alaska",1669195289
2022,11,23,09:18:28,46.8515,-121.7543,1.6,0.5,"23 km ENE of Ashford, Washington",1669195108
2022,11,23,09:18:06,38.786,-122.7345,1.6,1,"2km ENE of The Geysers, CA",1669195086
2022,11,23,09:12:04,-55.0748,146.3854,10,4.5,"west of Macquarie Island",1669194724
2022,11,23,09:11:19,51.8605,-177.9923,3.3,1.3,"93 km W of Adak, Alaska",1669194679
2022,11,23,09:10:39,51.8617,-177.9915,3.6,1.6,"93 km W of Adak, Alaska",1669194639
2022,11,23,09:07:22,19.2083,-155.4637,34.9,2.4,"1 km ENE of P?hala, Hawaii",1669194442
2022,11,23,09:01:19,33.6562,-116.7003,14.4,0.4,"10km S of Idyllwild, CA",1669194079
2022,11,23,08:53:12,-35.3886,-71.3858,82.6,5,"18 km NNE of San Clemente, Chile",1669193592
2022,11,23,08:45:18,36.5152,70.6088,200.7,4.5,"unk",1669193118
2022,11,23,08:44:51,46.8533,-121.7535,1.4,0.8,"23 km ENE of Ashford, Washington",1669193091
2022,11,23,08:44:26,31.6853,-104.4039,6.6,2.3,"54 km S of Whites City, New Mexico",1669193066
2022,11,23,08:43:47,38.1828,-117.8732,9.8,0.5,"30 km SE of Mina, Nevada",1669193027
2022,11,23,08:34:18,31.6871,-104.4082,7,2.2,"54 km S of Whites City, New Mexico",1669192458
2022,11,23,08:28:42,-17.6084,-172.4211,27.6,4.6,"201 km NE of Neiafu, Tonga",1669192122
2022,11,23,08:15:30,42.1862,-110.3663,16.6,1.7,"14 km SW of Calpet, Wyoming",1669191330
2022,11,23,08:08:25,11.1955,-86.5115,53,4.8,"65 km S of Masachapa, Nicaragua",1669190905
2022,11,23,08:07:04,59.7698,-152.3949,76.4,1.9,"Southern Alaska",1669190824
2022,11,23,08:05:30,33.0172,-116.3447,10.8,0.9,"24km SW of Ocotillo Wells, CA",1669190730
2022,11,23,08:05:12,31.6797,-104.4108,6.1,2.9,"55 km S of Whites City, New Mexico",1669190712
2022,11,23,08:01:51,39.6193,-119.0733,16.8,1,"15 km E of Fernley, Nevada",1669190511
2022,11,23,08:01:30,33.4997,-116.5112,5.7,0.4,"16km ESE of Anza, CA",1669190490
2022,11,23,07:56:11,19.2172,-155.4447,31.6,1.8,"Island of Hawaii, Hawaii",1669190171
2022,11,23,07:55:12,38.8382,-122.8385,1.7,0.9,"10km NW of The Geysers, CA",1669190112
2022,11,23,07:54:20,58.1845,-155.299,1.7,0.1,"84 km NW of Karluk, Alaska",1669190060
2022,11,23,07:50:46,51.8545,-177.992,3.2,1.4,"Andreanof Islands, Aleutian Islands, Alaska",1669189846
2022,11,23,07:49:32,62.1464,-151.2276,72.4,1.3,"19 km NNE of Skwentna, Alaska",1669189772
2022,11,23,07:44:15,19.1573,-155.4658,32.8,2.3,"5 km SSE of P?hala, Hawaii",1669189455
2022,11,23,07:39:20,38.782,-122.7782,1.3,1.2,"2km WNW of The Geysers, CA",1669189160
2022,11,23,07:36:15,-33.5768,-71.3399,43.3,4,"16 km NW of Melipilla, Chile",1669188975
2022,11,23,07:36:07,36.5833,-121.187,7.9,1.8,"7km NW of Pinnacles, CA",1669188967
2022,11,23,07:20:32,39.3669,-119.9634,3.8,0.3,"5 km ESE of Floriston, California",1669188032
2022,11,23,07:20:22,51.8557,-177.9997,3.4,1,"94 km W of Adak, Alaska",1669188022
2022,11,23,07:17:43,17.9507,-66.8837,13.8,2,"unk",1669187863
2022,11,23,07:15:59,51.854,-177.9905,3.8,1.1,"93 km W of Adak, Alaska",1669187759
2022,11,23,07:13:52,-9.7222,159.5607,29,4.9,"17 km W of Malango, Solomon Islands",1669187632
2022,11,23,07:11:49,51.8739,-177.965,10.4,2.7,"91 km W of Adak, Alaska",1669187509
2022,11,23,07:09:39,61.5747,-148.2419,23.4,1,"27 km SSE of Chickaloon, Alaska",1669187379
2022,11,23,07:02:31,-59.8176,-26.251,35.4,5.1,"South Sandwich Islands region",1669186951
2022,11,23,07:01:14,59.0401,-152.4984,60.4,2.2,"48 km SW of Nanwalek, Alaska",1669186874
2022,11,23,06:58:05,32.8958,-116.2652,12,1,"26km ENE of Pine Valley, CA",1669186685
2022,11,23,06:56:22,51.8738,-177.9937,7.1,1.2,"Andreanof Islands, Aleutian Islands, Alaska",1669186582
2022,11,23,06:56:07,32.892,-116.268,10.7,1.4,"26km ENE of Pine Valley, CA",1669186567
2022,11,23,06:55:40,34.382,-116.9352,4.5,1.4,"8km SSE of Lucerne Valley, CA",1669186540
2022,11,23,06:50:17,32.8887,-116.273,10.7,1.7,"25km ENE of Pine Valley, CA",1669186217
2022,11,23,06:50:14,32.8918,-116.2663,11.9,1.3,"26km ENE of Pine Valley, CA",1669186214
2022,11,23,06:49:53,32.893,-116.271,9.9,1.8,"25km ENE of Pine Valley, CA",1669186193
2022,11,23,06:47:02,51.8582,-177.9917,3.9,1.1,"93 km W of Adak, Alaska",1669186022
2022,11,23,06:45:15,37.4387,-119.0177,8.5,1.5,"22km S of Mammoth Lakes, CA",1669185915
2022,11,23,06:44:50,-20.0695,-178.2712,579.6,4.2,"Fiji region",1669185890
2022,11,23,06:44:20,66.6845,-159.5474,10,2.6,"22 km ENE of Selawik, Alaska",1669185860
2022,11,23,06:37:28,33.7033,-116.812,14,1.2,"9km ESE of Valle Vista, CA",1669185448
2022,11,23,06:36:01,-31.2237,-179.009,10,4.7,"Kermadec Islands region",1669185361
2022,11,23,06:35:15,51.8593,-177.986,6,1.4,"unk",1669185315
2022,11,23,06:15:01,51.8608,-177.9848,6.2,1.6,"93 km W of Adak, Alaska",1669184101
2022,11,23,06:12:58,32.6895,-115.6927,8.6,1.5,"16km NW of Progreso, B.C., MX",1669183978
2022,11,23,06:12:17,51.8775,-177.9911,8.7,3.4,"93 km W of Adak, Alaska",1669183937
2022,11,23,06:06:37,33.345,-116.33,12.7,0.8,"11km NNE of Borrego Springs, CA",1669183597
2022,11,23,06:05:17,63.2016,-150.8492,120.5,2.1,"57 km SE of Denali National Park, Alaska",1669183517
2022,11,23,06:05:17,51.872,-177.9778,7.7,0.9,"92 km W of Adak, Alaska",1669183517
2022,11,23,06:01:12,51.8587,-177.99,6,2.4,"Andreanof Islands, Aleutian Islands, Alaska",1669183272
2022,11,23,06:01:10,51.8542,-177.9835,3.7,2.2,"92 km W of Adak, Alaska",1669183270
2022,11,23,05:54:43,51.8555,-177.9995,3.7,1.5,"94 km W of Adak, Alaska",1669182883
2022,11,23,05:54:09,51.8527,-177.991,3.9,1.4,"93 km W of Adak, Alaska",1669182849
2022,11,23,05:53:50,51.8532,-177.9937,3.9,1.4,"93 km W of Adak, Alaska",1669182830
2022,11,23,05:52:32,51.8612,-177.9962,5.1,2.1,"93 km W of Adak, Alaska",1669182752
2022,11,23,05:52:27,51.8657,-178.012,6,1.7,"94 km W of Adak, Alaska",1669182747
2022,11,23,05:49:34,31.6295,-103.9887,7.9,2.1,"37 km WSW of Mentone, Texas",1669182574
2022,11,23,05:46:32,60.5816,-146.51,22.7,1.6,"32 km SSE of Tatitlek, Alaska",1669182392
2022,11,23,05:39:25,58.2505,-155.1177,3.8,0.2,"85 km NNW of Karluk, Alaska",1669181965
2022,11,23,05:38:06,34.0165,-117.1715,6.7,0.9,"4km SSE of Redlands, CA",1669181886
2022,11,23,05:26:17,17.9635,-66.8867,15.5,2.2,"1 km S of Maria Antonia, Puerto Rico",1669181177
2022,11,23,04:54:32,58.4845,-154.3293,8.9,0.3,"95 km WNW of Aleneva, Alaska",1669179272
2022,11,23,04:54:23,31.4273,138.6185,10,4.5,"Izu Islands, Japan region",1669179263
2022,11,23,04:53:57,19.1633,-155.4857,37,1.9,"4 km S of P?hala, Hawaii",1669179237
2022,11,23,04:51:38,57.9102,-156.3269,130.7,3.1,"70 km ESE of Egegik, Alaska",1669179098
2022,11,23,04:48:54,63.3709,-149.0894,15.9,1.5,"7 km WSW of Cantwell, Alaska",1669178934
2022,11,23,04:41:33,39.5124,-120.3255,6.2,0.6,"Northern California",1669178493
2022,11,23,04:35:31,3.8046,-83.043,10,4.5,"off the coast of Central America",1669178131
2022,11,23,04:33:18,51.8665,-177.9435,6.6,1.7,"90 km W of Adak, Alaska",1669177998
2022,11,23,04:16:34,61.3842,-150.1999,32.7,1.9,"12 km WNW of Point MacKenzie, Alaska",1669176994
2022,11,23,04:13:45,-7.2034,120.3696,577.9,4.3,"152 km NNE of Labuan Bajo, Indonesia",1669176825
2022,11,23,04:11:06,39.3082,-123.222,6.6,1.2,"5km NNW of Redwood Valley, CA",1669176666
2022,11,23,04:07:18,-15.5585,-70.4767,211.5,4.5,"15 km WNW of Cabanilla, Peru",1669176438
2022,11,23,04:05:42,17.9408,-66.83,11.6,2.3,"6 km S of Indios, Puerto Rico",1669176342
2022,11,23,04:04:52,5.942,126.1256,93.6,4.8,"46 km S of Pondaguitan, Philippines",1669176292
2022,11,23,03:57:06,-31.2403,-179.0647,10,4.3,"Kermadec Islands region",1669175826
2022,11,23,03:56:17,37.2958,-120.0207,22.2,2.1,"22km ENE of Le Grand, CA",1669175777
2022,11,23,03:55:03,35.2075,-120.9152,4.5,1.9,"14km SSW of Baywood-Los Osos, CA",1669175703
2022,11,23,03:50:58,40.8175,30.9249,10,4.4,"15 km E of Hendek, Turkey",1669175458
2022,11,23,03:48:59,18.061,-67.8998,51,3.5,"74 km WSW of Stella, Puerto Rico",1669175339
2022,11,23,03:45:49,36.8552,-97.781,7,1.6,"6 km NW of Medford, Oklahoma",1669175149
2022,11,23,03:42:45,32.91,-115.9687,9.9,2.6,"20km N of Ocotillo, CA",1669174965
2022,11,23,03:41:55,63.4077,-150.337,3.6,1.6,"Central Alaska",1669174915
2022,11,23,03:39:41,59.1547,-152.9458,69.4,2.3,"Southern Alaska",1669174781
2022,11,23,03:32:28,32.9117,-116.2427,6.6,1.3,"28km SSW of Ocotillo Wells, CA",1669174348
2022,11,23,03:26:39,52.2647,-168.318,10,2.7,"83 km SSE of Nikolski, Alaska",1669173999
2022,11,23,03:18:35,63.1506,-150.9494,127.8,2,"58 km SE of Denali National Park, Alaska",1669173515
2022,11,23,03:18:00,40.3305,-121.9025,0.9,1.9,"10km SSW of Manton, CA",1669173480
2022,11,23,03:16:42,39.5425,-120.3654,8,1,"5 km S of Sierraville, California",1669173402
2022,11,23,03:07:16,36.8535,-97.7827,7.9,1.8,"6 km NW of Medford, Oklahoma",1669172836
2022,11,23,03:06:26,19.1917,-155.3972,33.4,1.7,"8 km E of P?hala, Hawaii",1669172786
2022,11,23,03:04:21,63.8795,-148.5778,15.2,1.6,"19 km E of Healy, Alaska",1669172661
2022,11,23,02:47:07,35.0108,-118.4728,8.2,0.9,"14km S of Tehachapi, CA",1669171627
2022,11,23,02:39:53,13.7202,-90.5766,64.2,4.1,"unk",1669171193
2022,11,23,02:33:20,-26.85,-175.7982,10,4.6,"south of Tonga",1669170800
2022,11,23,02:30:13,38.1864,-117.8655,6.3,3.5,"31 km SE of Mina, Nevada",1669170613
2022,11,23,02:27:36,27.121,140.9257,156.6,4,"Bonin Islands, Japan region",1669170456
2022,11,23,02:24:06,-31.1186,-178.8822,9.9,4.9,"Kermadec Islands region",1669170246
2022,11,23,02:18:22,38.8347,-122.785,1.7,0.4,"6km WNW of Cobb, CA",1669169902
2022,11,23,02:10:44,38.3183,-112.275,5.9,0.9,"10 km NNW of Junction, Utah",1669169444
2022,11,23,02:09:02,62.9455,-150.4816,88,1.6,"52 km NNE of Petersville, Alaska",1669169342
2022,11,23,02:05:06,63.2884,-150.5901,119.9,1.9,"63 km ESE of Denali National Park, Alaska",1669169106
2022,11,23,02:04:03,37.4045,-118.4592,11.9,2.2,"4km WNW of Dixon Lane-Meadow Creek, CA",1669169043
2022,11,23,01:57:57,31.7164,-104.5582,7.8,3.6,"53 km SSW of Whites City, New Mexico",1669168677
2022,11,23,01:56:55,61.7028,-149.565,38.5,1.6,"Southern Alaska",1669168615
2022,11,23,01:47:50,61.7189,-149.6673,29.8,1.5,"11 km NNW of Meadow Lakes, Alaska",1669168070
2022,11,23,01:39:10,38.3605,-115.8109,6.3,2.3,"Nevada",1669167550
2022,11,23,01:36:42,61.7388,-149.6076,37.4,4.1,"12 km N of Meadow Lakes, Alaska",1669167402
2022,11,23,01:33:56,60.3156,-141.2287,5.5,2.1,"119 km NW of Yakutat, Alaska",1669167236
2022,11,23,01:25:05,31.6126,-103.9671,7.3,2,"36 km WSW of Mentone, Texas",1669166705
2022,11,23,01:20:31,33.6807,-116.7913,16.4,0.9,"9km SW of Idyllwild, CA",1669166431
2022,11,23,01:16:30,34.4848,-118.0842,9.5,0.8,"3km ESE of Vincent, CA",1669166190
2022,11,23,01:08:37,-9.5753,159.6475,35,4.5,"15 km NNW of Malango, Solomon Islands",1669165717
2022,11,23,01:08:15,40.8356,30.9831,10,6.1,"Western Turkey",1669165695
2022,11,23,01:02:56,57.2137,-155.4628,37.2,2.6,"72 km WSW of Karluk, Alaska",1669165376
2022,11,23,00:55:27,38.2535,-115.7419,13.6,2,"67 km N of Rachel, Nevada",1669164927
2022,11,23,00:54:58,37.5053,-118.8888,0.5,1.1,"17km SSE of Mammoth Lakes, CA",1669164898
2022,11,23,00:35:23,61.1118,-149.2551,33.1,1.5,"19 km NNW of Girdwood, Alaska",1669163723
2022,11,23,00:29:37,38.1736,-117.8866,8.6,0.5,"30 km SE of Mina, Nevada",1669163377
2022,11,23,00:28:17,37.6305,-121.812,7.7,1.9,"7km ESE of Pleasanton, CA",1669163297
2022,11,23,00:27:19,38.8934,-119.6392,0.1,0.7,"3 km N of Carter Springs, Nevada",1669163239
2022,11,23,00:24:08,-30.912,-179.0896,10,4.8,"Kermadec Islands region",1669163048
2022,11,23,00:19:28,63.2436,-151.8194,7,1.3,"33 km S of Denali National Park, Alaska",1669162768
2022,11,23,00:10:15,36.5243,-121.0843,6,1.2,"5km E of Pinnacles, CA",1669162215
2022,11,23,00:09:54,35.0322,-117.6812,-0.8,1.8,"5km NW of Boron, CA",1669162194
2022,11,23,00:06:08,64.9863,-147.3936,6.2,1.7,"11 km ENE of Fox, Alaska",1669161968
2022,11,22,23:52:36,60.4795,-143.1343,8.1,1.1,"106 km S of McCarthy, Alaska",1669161156
2022,11,22,23:50:13,19.4695,-155.5958,-1.8,1.7,"Island of Hawaii, Hawaii",1669161013
2022,11,22,23:36:58,38.2697,-115.982,3,1.9,"72 km NNW of Rachel, Nevada",1669160218
2022,11,22,23:35:48,37.475,-118.7852,6.1,0.9,"13km SW of Toms Place, CA",1669160148
2022,11,22,23:35:37,38.4219,-115.8521,0.1,2.3,"86 km N of Rachel, Nevada",1669160137
2022,11,22,23:33:10,61.7626,-150.4357,49.7,1.5,"21 km W of Willow, Alaska",1669159990
2022,11,22,23:32:39,62.8249,-150.6154,85.8,1.6,"37 km NNE of Petersville, Alaska",1669159959
2022,11,22,23:31:31,38.3489,-115.8266,7.3,2.9,"78 km N of Rachel, Nevada",1669159891
2022,11,22,23:30:41,60.1526,-141.0815,3.2,1.3,"101 km NW of Yakutat, Alaska",1669159841
2022,11,22,23:28:15,38.322,-115.9271,4.8,2.8,"76 km NNW of Rachel, Nevada",1669159695
2022,11,22,23:27:28,38.9738,-111.2982,-3.4,1.7,"unk",1669159648
2022,11,22,23:24:57,47.1331,-65.603,12.3,2.8,"13 km NNW of Miramichi, Canada",1669159497
2022,11,22,23:23:20,19.2322,-155.4693,31.6,1.6,"Island of Hawaii, Hawaii",1669159400
2022,11,22,23:16:21,38.8322,-122.818,1.6,0.9,"8km NW of The Geysers, CA",1669158981
2022,11,22,23:14:01,-31.0262,-178.9465,9.8,4.8,"Kermadec Islands region",1669158841
2022,11,22,23:11:14,44.4007,-122.7555,-0.5,1.3,"1 km WNW of Sweet Home, Oregon",1669158674
2022,11,22,23:07:33,58.2229,-155.1864,3.4,1.5,"84 km NNW of Karluk, Alaska",1669158453
2022,11,22,23:00:58,32.9077,-115.9582,10.2,1.4,"20km N of Ocotillo, CA",1669158058
2022,11,22,23:00:11,64.3916,-147.3865,8.9,1.1,"27 km WSW of Salcha, Alaska",1669158011
2022,11,22,22:56:11,19.472,-155.5868,-1.9,1.9,"29 km E of Honaunau-Napoopoo, Hawaii",1669157771
2022,11,22,22:42:01,36.2542,-120.8258,6.7,1.8,"22km NE of San Lucas, CA",1669156921
2022,11,22,22:41:44,38.1305,-118.0271,8.7,1.5,"29 km SSE of Mina, Nevada",1669156904
2022,11,22,22:37:32,31.6154,-103.9807,7.5,2.5,"37 km WSW of Mentone, Texas",1669156652
2022,11,22,22:33:43,62.7829,-150.692,89.9,1.5,"32 km N of Petersville, Alaska",1669156423
2022,11,22,22:33:02,63.1759,-151.3091,8.4,1.1,"45 km SSE of Denali National Park, Alaska",1669156382
2022,11,22,22:29:58,33.2992,-116.057,6.4,1,"9km W of Salton City, CA",1669156198
2022,11,22,22:28:04,31.1104,-103.2237,1.6,2.2,"21 km SW of Coyanosa, Texas",1669156084
2022,11,22,22:26:06,32.8847,-115.9587,9.8,1.5,"17km N of Ocotillo, CA",1669155966
2022,11,22,22:22:45,35.8623,-96.6857,7.7,1.1,"10 km WSW of Shamrock, Oklahoma",1669155765
2022,11,22,22:21:47,-9.9738,160.1111,9.6,4.1,"53 km SE of Malango, Solomon Islands",1669155707
2022,11,22,22:20:22,35.279,-98.0217,7,1.3,"7 km WSW of Minco, Oklahoma",1669155622
2022,11,22,22:18:53,63.3891,-150.0002,8.7,0.9,"52 km W of Cantwell, Alaska",1669155533
2022,11,22,22:15:33,-28.8023,-71.3773,35.1,4.1,"65 km WSW of Vallenar, Chile",1669155333
2022,11,22,22:13:23,58.7536,-153.875,5.1,1.8,"92 km SSE of Kokhanok, Alaska",1669155203
2022,11,22,22:13:03,34.8462,-118.9758,4.2,1.2,"4km NW of Frazier Park, CA",1669155183
2022,11,22,22:03:21,63.1168,-151.4076,8.5,1.1,"49 km SSE of Denali National Park, Alaska",1669154601
2022,11,22,22:01:45,37.9672,-112.266,3.2,1.8,"21 km NE of Panguitch, Utah",1669154505
2022,11,22,22:01:04,37.3977,-112.3957,17,2.2,"8 km ESE of Alton, Utah",1669154464
2022,11,22,21:55:48,38.5472,-119.5126,6.8,1,"2 km SSW of Coleville, California",1669154148
2022,11,22,21:51:18,31.6026,-104.238,7.3,2.5,"52 km NW of Toyah, Texas",1669153878
2022,11,22,21:44:07,59.9374,-140.0112,6,1.6,"46 km NNW of Yakutat, Alaska",1669153447
2022,11,22,21:43:02,59.9559,-140.0338,2.1,1.5,"48 km NNW of Yakutat, Alaska",1669153382
2022,11,22,21:31:24,38.5463,-119.5074,7.7,1.3,"2 km S of Coleville, California",1669152684
2022,11,22,21:31:07,62.2191,-149.9943,15,1,"9 km NW of Susitna North, Alaska",1669152667
2022,11,22,21:29:50,35.0448,-119.0617,1.8,1.4,"16km NW of Grapevine, CA",1669152590
2022,11,22,21:25:54,40.0985,-119.7106,17,0.8,"unk",1669152354
2022,11,22,21:16:08,36.0685,-120.6332,3.4,1.1,"25km ENE of San Ardo, CA",1669151768
2022,11,22,21:15:32,58.9444,-137.008,15.2,1.8,"77 km SW of Covenant Life, Alaska",1669151732
2022,11,22,21:13:11,-59.9253,-27.8646,119.1,5.5,"South Sandwich Islands region",1669151591
2022,11,22,21:12:06,35.0275,-119.0613,9.8,1.2,"15km NW of Grapevine, CA",1669151526
2022,11,22,21:10:31,35.0363,-119.0732,12.1,2,"17km NW of Grapevine, CA",1669151431
2022,11,22,21:07:56,37.1467,-121.534,3.8,0.8,"10km NE of San Martin, CA",1669151276
2022,11,22,21:03:32,65.3585,-146.6115,8,0.9,"54 km NNE of Pleasant Valley, Alaska",1669151012
2022,11,22,21:00:56,30.9454,-116.5078,10,4.5,"Baja California, Mexico",1669150856
2022,11,22,20:54:19,35.9302,-117.7618,7.1,0.8,"13km E of Little Lake, CA",1669150459
2022,11,22,20:53:44,38.8047,-122.779,2.9,0.4,"4km NNW of The Geysers, CA",1669150424
2022,11,22,20:49:33,55.6424,162.5704,41.8,4.5,"65 km S of Ust’-Kamchatsk Staryy, Russia",1669150173
2022,11,22,20:38:04,36.0215,-117.782,2.4,1.1,"15km NE of Little Lake, CA",1669149484
2022,11,22,20:34:43,19.2748,-64.431,20,3.7,"Virgin Islands",1669149283
2022,11,22,20:28:19,32.587,-117.011,-0.3,1.4,"5km NE of San Ysidro, CA",1669148899
2022,11,22,20:21:42,62.9535,-149.0535,22.2,1,"49 km S of Cantwell, Alaska",1669148502
2022,11,22,20:14:36,60.2269,-141.2069,7.8,1,"112 km NW of Yakutat, Alaska",1669148076
2022,11,22,20:14:30,35.7495,-117.543,6.9,0.7,"13km W of Searles Valley, CA",1669148070
2022,11,22,20:10:36,43.1397,-124.7112,-0.3,2.1,"24 km W of Bandon, Oregon",1669147836
2022,11,22,20:09:33,66.1243,-142.8749,24.4,1.3,"63 km ENE of Circle, Alaska",1669147773
2022,11,22,20:06:11,31.632,-104.011,5.9,2.2,"39 km WSW of Mentone, Texas",1669147571
2022,11,22,19:56:45,61.4415,-147.5519,30.2,1,"41 km S of Glacier View, Alaska",1669147005
2022,11,22,19:55:28,34.9868,-118.197,-0.8,1.4,"8km SSW of Mojave, CA",1669146928
2022,11,22,19:53:29,61.2879,-149.9622,46.8,1.2,"8 km S of Point MacKenzie, Alaska",1669146809
2022,11,22,19:49:16,51.8708,-177.9477,6.2,0.3,"Andreanof Islands, Aleutian Islands, Alaska",1669146556
2022,11,22,19:39:28,56.8977,-158.1238,7.2,0.9,"31 km E of Port Heiden, Alaska",1669145968
2022,11,22,19:38:09,38.7797,-122.7325,0.2,0.1,"2km E of The Geysers, CA",1669145889
2022,11,22,19:37:33,37.4381,-117.0142,6.9,0.7,"35 km SSE of Goldfield, Nevada",1669145853
2022,11,22,19:29:16,32.2507,-115.369,8.4,2.9,"19km W of Alberto Oviedo Mota, B.C., MX",1669145356
2022,11,22,19:27:16,37.2767,-121.6447,9.1,0.9,"16km N of Morgan Hill, CA",1669145236
2022,11,22,19:24:05,61.1449,-150.7515,15.1,1.1,"17 km E of Beluga, Alaska",1669145045
2022,11,22,19:23:16,62.0407,-151.0661,72.8,1.3,"18 km ENE of Skwentna, Alaska",1669144996
2022,11,22,19:14:26,62.9206,-151.2959,106.2,1.5,"54 km NNW of Petersville, Alaska",1669144466
2022,11,22,19:14:21,38.544,-119.5078,7.6,1.1,"2 km S of Coleville, California",1669144461
2022,11,22,19:12:23,61.8437,-150.9818,68.7,1.4,"27 km SE of Skwentna, Alaska",1669144343
2022,11,22,19:08:14,31.722,-104.5389,6.2,2.7,"52 km SSW of Whites City, New Mexico",1669144094
2022,11,22,19:01:44,19.4848,-155.4578,-2,2,"Island of Hawaii, Hawaii",1669143704
2022,11,22,18:46:32,37.0177,-119.8133,-0.2,1.6,"7km NE of Bonadelle Ranchos-Madera Ranchos, CA",1669142792
2022,11,22,18:26:31,60.0716,-153.0092,122.3,2,"69 km ENE of Pedro Bay, Alaska",1669141591
2022,11,22,18:16:04,53.8759,-164.1702,48,2.7,"109 km ESE of Akutan, Alaska",1669140964
2022,11,22,18:08:37,17.962,-66.9422,12,2.3,"3 km WSW of Guánica, Puerto Rico",1669140517
2022,11,22,18:04:19,59.8961,-152.3181,71.6,1.3,"30 km WNW of Anchor Point, Alaska",1669140259
2022,11,22,18:02:33,42.354,-123.3517,-0.7,1.2,"1 km SE of New Hope, Oregon",1669140153
2022,11,22,18:00:37,66.3595,-157.2878,8.5,1.2,"59 km S of Shungnak, Alaska",1669140037
2022,11,22,17:57:16,60.419,-144.7528,6.3,1.4,"57 km ESE of Cordova, Alaska",1669139836
2022,11,22,17:56:12,53.8943,-166.8942,4.1,1.3,"23 km W of Dutch Harbor, Alaska",1669139772
2022,11,22,17:54:57,33.4857,-116.547,8.8,0.8,"14km ESE of Anza, CA",1669139697
2022,11,22,17:50:59,53.892,-166.8837,5.3,0.8,"22 km W of Dutch Harbor, Alaska",1669139459
2022,11,22,17:48:56,62.0633,-150.4805,8.1,2.3,"31 km SSW of Trapper Creek, Alaska",1669139336
2022,11,22,17:45:45,58.1692,-155.3217,1.4,0.6,"84 km NW of Karluk, Alaska",1669139145
2022,11,22,17:43:32,60.9771,-147.2794,20.5,2.3,"34 km WNW of Tatitlek, Alaska",1669139012
2022,11,22,17:43:21,61.003,-147.2669,15,2.3,"35 km WNW of Tatitlek, Alaska",1669139001
2022,11,22,17:38:19,53.8948,-166.893,3.7,1.4,"23 km W of Dutch Harbor, Alaska",1669138699
2022,11,22,17:27:46,64.4018,-146.9212,12.4,0.3,"13 km S of Salcha, Alaska",1669138066
2022,11,22,17:21:55,62.8214,-150.2441,78.4,1.2,"42 km N of Chase, Alaska",1669137715
2022,11,22,17:14:41,54.0147,-164.6742,42.1,2.3,"Unimak Island region, Alaska",1669137281
2022,11,22,17:07:09,63.4081,-149.9416,1.2,1.4,"49 km W of Cantwell, Alaska",1669136829
2022,11,22,17:04:02,19.138,-155.4322,30.1,1.6,"8 km SE of P?hala, Hawaii",1669136642
2022,11,22,17:01:40,19.2495,-155.4088,30.9,1.7,"8 km NE of P?hala, Hawaii",1669136500
2022,11,22,16:59:48,62.8959,-151.2807,110.2,1.2,"51 km NNW of Petersville, Alaska",1669136388
2022,11,22,16:55:03,38.4815,-119.4882,9.5,1.3,"3 km SSW of Walker, California",1669136103
2022,11,22,16:53:46,-31.5653,-178.2883,38.5,4.7,"Kermadec Islands region",1669136026
2022,11,22,16:41:18,63.1331,-150.6308,117.2,1.4,"71 km SE of Denali National Park, Alaska",1669135278
2022,11,22,16:39:05,30.7839,-116.3892,10,6.2,"Baja California, Mexico",1669135145
2022,11,22,16:35:29,38.7733,-122.7128,1.8,0.2,"2km W of Anderson Springs, CA",1669134929
2022,11,22,16:34:18,56.9028,-158.0892,4.4,1.1,"33 km E of Port Heiden, Alaska",1669134858
2022,11,22,16:30:53,17.9708,-66.9598,8.1,2.3,"5 km WSW of Fuig, Puerto Rico",1669134653
